date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:43:18	98807/98807	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2021:09:20%20GMT	https://modinathemes.com/agron-html/index.html	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/index.html	(from )
19:43:18	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Apr%202026%2014:13:16%20GMT	https://modinathemes.com/robots.txt		(from )
19:43:18	12023/12023	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/img/favicon.svg	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/img/favicon.svg	(from https://modinathemes.com/agron-html/index.html)
19:43:19	310146/310146	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/css/bootstrap.min.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/bootstrap.min.css	(from https://modinathemes.com/agron-html/index.html)
19:43:20	95360/95360	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/css/font-awesome.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/font-awesome.css	(from https://modinathemes.com/agron-html/index.html)
19:43:20	76809/76809	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/css/animate.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/animate.css	(from https://modinathemes.com/agron-html/index.html)
19:43:20	7306/7306	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/css/magnific-popup.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/magnific-popup.css	(from https://modinathemes.com/agron-html/index.html)
19:43:20	2913/2913	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/css/meanmenu.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/meanmenu.css	(from https://modinathemes.com/agron-html/index.html)
19:43:21	3434/3434	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/css/odometer.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/odometer.css	(from https://modinathemes.com/agron-html/index.html)
19:43:21	16478/16478	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/css/swiper-bundle.min.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/swiper-bundle.min.css	(from https://modinathemes.com/agron-html/index.html)
19:43:21	4224/4224	---M-Z	200	added ('OK')	text/css	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/css/nice-select.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/nice-select.css	(from https://modinathemes.com/agron-html/index.html)
19:43:21	16980/16980	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2030%20Nov%202025%2013:08:28%20GMT	https://modinathemes.com/agron-html/assets/img/logo/black-logo.svg	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/img/logo/black-logo.svg	(from https://modinathemes.com/agron-html/index.html)
19:43:22	46983/46983	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Dec%202025%2021:09:20%20GMT	https://modinathemes.com/agron-html/contact.html	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/contact.html	(from https://modinathemes.com/agron-html/index.html)
19:43:22	349250/349250	---M-Z	200	added ('OK')	text/css	date:Sat,%2006%20Dec%202025%2021:09:20%20GMT	https://modinathemes.com/agron-html/assets/css/main.css	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/css/main.css	(from https://modinathemes.com/agron-html/index.html)
19:43:22	874/874	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Nov%202025%2013:08:26%20GMT	https://modinathemes.com/agron-html/assets/img/flag.png	C:/Users/priya/Desktop/agri/modinathemes.com/agron-html/assets/img/flag.png	(from https://modinathemes.com/agron-html/index.html)
